"source","rank.set.level","no.estimates","mean.percent.error","abs.mean.percent.error","mean.abs.per.error","max.abs.per.error","root.mean.sqrd.error","no.abs.error.over.5","percent.abs.error.over.5","mean.abs.scaled.error","r.correlation","real.CV","fit.CV","mean.CV","rel.abs.MPE","rel.MAPE","rel.RMSE","rel.MASE","rel.cor","rel.over.5","rel.sum","rel.sumMASE","rel.sumRed","rel.sum.5","sys.meth.set","rank.filter","rank.method","rank.set","special.level"
"All_ROM_Agg_Model",2,39,0.102716059213359,0.102716059213359,0.368437215948094,2.12048758574269,55451.6675159185,10,0.256410256410256,1.07352802203524,0.779768746189589,0.4,4.3,4.3,0.229936060916291,0.386226064119138,0.439243779205143,0.414995861884317,0.353859025854138,0.5,0.352316232523678,0.364852158395806,0.351801968080191,0.381852986018942,"02_AggregateSize_General - SM - Aerial","SM","Aerial","02_AggregateSize_General",2
"All_ROM_GenB_Model",1,39,0.0488891842651686,0.0488891842651686,0.346825836221351,1.88614818666193,49967.8959220004,7,0.179487179487179,0.998497903624358,0.789100700100602,0.5,5.6,5.6,0.0686039848925813,0.274153288444238,0.312835724432717,0.306740916336587,0.259478865614167,0.125,0.228767965845926,0.244362555944058,0.218530999256512,0.208014372676741,"02_AggregateSize_General - SM - Aerial","SM","Aerial","02_AggregateSize_General",2
"All_ROM_Gen_Model",1,39,0.359640388043533,0.359640388043533,0.486793360112636,2.91812718492134,79778.1160183006,14,0.358974358974359,1.47898690921671,0.781996731784276,0.6,6.6,6.6,1,1,1,1,0.331325948703943,1,0.832831487175986,0.866265189740788,1,0.866265189740789,"02_AggregateSize_General - SM - Aerial","SM","Aerial","02_AggregateSize_General",2
"Inverse_SM_Aerial_Data_Model",2,39,0.0892868570262392,0.0892868570262392,0.343624604458479,1.78948113361965,48450.1498210278,6,0.153846153846154,0.972527239458267,0.775532454750546,3.8,43,43,0.189685515621295,0.257552269269155,0.277849706328834,0.269269926090476,0.396703414998431,0,0.280447726554429,0.278212166461638,0.241695830406428,0.224358181243543,"02_AggregateSize_General - SM - Aerial","SM","Aerial","02_AggregateSize_General",2
"Inverse_SM_Both_Data_Model",2,39,-0.0889386151284726,0.0889386151284726,0.338645007557232,1.52157544831006,44119.9097624681,6,0.153846153846154,0.953822112058149,0.783638442571155,3.3,37.2,37.2,0.188641750989237,0.231728964439878,0.178032051066305,0.242281796642588,0.314722252563686,0,0.228281254764776,0.231081363140339,0.199467588831807,0.182625003811821,"02_AggregateSize_General - SM - Aerial","SM","Aerial","02_AggregateSize_General",2
"SM_Data_Model",2,39,0.0750443203244792,0.0750443203244792,0.296601057158127,1.15863874613375,43814.3790909293,6,0.153846153846154,0.825291715270405,0.715880766179645,1,11,11,0.146997211383858,0.0136965074128694,0.170989172419542,0.0568355865048225,1,0,0.332920722804067,0.277703695544218,0.110560963738756,0.266336578243254,"02_AggregateSize_General - SM - Aerial","SM","Aerial","02_AggregateSize_General",2
"All_Clarity_Model",1,8,0.161060187735349,0.161060187735349,0.336063452733877,1.23809512712725,85514.2591796922,1,0.125,0.63019091740033,0.947192891564093,1.2,15.3,15.3,0.489641931503109,0.621850540937809,0.185328234495207,0.166548902350855,0.225378744518532,0,0.380549862863664,0.337749670761103,0.432273568978709,0.304439890290931,"02_AggregateSize_General - LXL - Ground","LXL","Ground","02_AggregateSize_General",2
"All_Minimal_Model",1,8,0.267361233712341,0.267361233712341,0.378156480243297,1.70056974960488,75061.7529608825,1,0.125,0.576034776547957,0.94964232090447,1.2,15.5,15.5,1,1,0,0,0,0,0.5,0.4,0.666666666666667,0.4,"02_AggregateSize_General - LXL - Ground","LXL","Ground","02_AggregateSize_General",2
"All_ROM_GenB_Model",1,8,-0.0590740476390995,0.0590740476390995,0.266843277220846,0.68502421956404,128580.646865271,1,0.125,0.781744622522429,0.938774262580649,0.5,5.6,5.6,0,0,0.948917122057084,0.632629070509381,1,0,0.487229280514271,0.516309238513293,0.316305707352361,0.389783424411417,"02_AggregateSize_General - LXL - Ground","LXL","Ground","02_AggregateSize_General",2
"All_ROM_Gen_Model",1,8,-0.259563230218105,0.259563230218105,0.289453869307705,0.745019021905833,98052.2310627046,2,0.25,0.68055994920473,0.939478160424007,0.3,3.5,3.5,0.962561290297073,0.203125877909546,0.407632832510919,0.32145113185731,0.935232419408722,1,0.627138105031565,0.566000710396714,0.524440000239179,0.701710484025252,"02_AggregateSize_General - LXL - Ground","LXL","Ground","02_AggregateSize_General",2
"Inverse_LXL_Both_Data_Model",2,8,0.183881427828981,0.183881427828981,0.366102925648538,0.556003157284515,131461.719470465,2,0.25,0.901201379797533,0.943813485178516,4.7,64.8,64.8,0.599208153621101,0.891714960422731,1,1,0.536327240090122,1,0.756812588533488,0.805450070826791,0.830307704681277,0.805450070826791,"02_AggregateSize_General - LXL - Ground","LXL","Ground","02_AggregateSize_General",2
"All_Clarity_Model",1,30,0.268594269126938,0.268594269126938,0.584310132104395,2.2144453463363,69760.9708494364,9,0.3,0.891244102857713,0.843475853714798,1.1,12.8,12.8,0.755092641147343,0.343652960358876,0.0064716366830479,0.0333290284783231,0.254284554498401,0.0833333333333333,0.339875448171917,0.278566164233198,0.368405746063089,0.2885670252042,"02_AggregateSize_General - LXL - Aerial","LXL","Aerial","02_AggregateSize_General",2
"All_Minimal_Model",1,30,0.238200693519971,0.238200693519971,0.547783605065544,2.42025025262917,68332.520087612,8,0.266666666666667,0.839056237275069,0.850528124677512,1.1,12.4,12.4,0.668069400567266,0.2338305960267,0,0,0.19600728737742,0,0.274476820992846,0.219581456794277,0.300633332197989,0.219581456794277,"02_AggregateSize_General - LXL - Aerial","LXL","Aerial","02_AggregateSize_General",2
"All_ROM_Agg_Model",2,30,0.35413015906132,0.35413015906132,0.802608818679821,2.66249455027393,289057.327703307,19,0.633333333333333,2.40489442594555,0.857498388564681,0.7,8.1,8.1,1,1,1,1,0.138407695330561,0.916666666666667,0.78460192383264,0.827681539066112,1,0.811014872399446,"02_AggregateSize_General - LXL - Aerial","LXL","Aerial","02_AggregateSize_General",2
"All_ROM_GenB_Model",1,30,-0.232398372346265,0.232398372346265,0.470012382052657,0.87099509281876,101655.504560882,14,0.466666666666667,1.07279005306172,0.866473213135253,0.5,5.6,5.6,0.651456126829688,0,0.150970726096582,0.14927073402464,0.064243181285584,0.5,0.216667508552963,0.203188153647299,0.26747561764209,0.273334006842371,"02_AggregateSize_General - LXL - Aerial","LXL","Aerial","02_AggregateSize_General",2
"All_ROM_Gen_Model",1,30,0.00487201371566347,0.00487201371566347,0.555188146957194,1.55922994703631,166081.111486092,17,0.566666666666667,1.47272647148952,0.863079427688834,0.6,6.5,6.5,0,0.256093437946291,0.442852765189268,0.404684365727779,0.0922881248304259,0.75,0.197808581991496,0.239183738738753,0.232982067711853,0.308246865593197,"02_AggregateSize_General - LXL - Aerial","LXL","Aerial","02_AggregateSize_General",2
"Inverse_LXL_Aerial_Data_Model",2,30,0.210380113437248,0.210380113437248,0.590699853698796,1.64044925193681,136575.153156361,20,0.666666666666667,1.30662711504355,0.867308678801164,5.7,73,73,0.58841319081677,0.362864596115403,0.309175184275465,0.298607404744349,0.0573392128986455,1,0.329448046026571,0.323279917770127,0.420150990402546,0.463558436821257,"02_AggregateSize_General - LXL - Aerial","LXL","Aerial","02_AggregateSize_General",2
"Inverse_LXL_Both_Data_Model",2,30,0.158621007585913,0.158621007585913,0.550951174599532,1.52934691853125,110887.225870722,20,0.666666666666667,1.14911133541554,0.874247433587152,5.1,63.6,63.6,0.44021591455823,0.243354358716734,0.192795301274892,0.198012221431214,0,1,0.219091393637464,0.214875559196214,0.292121858183285,0.375273114909971,"02_AggregateSize_General - LXL - Aerial","LXL","Aerial","02_AggregateSize_General",2
"LXL_Data_Model",2,30,0.240247742019159,0.240247742019159,0.610363054952378,1.98665491919704,86500.0518326314,10,0.333333333333333,0.960074713533024,0.753235050695657,-9.4,775643782627541,775643782627541,0.673930533733285,0.421984896540102,0.0823085177478147,0.0772867063363098,1,0.166666666666667,0.5445559870053,0.451102130871502,0.392741316007067,0.468978122937574,"02_AggregateSize_General - LXL - Aerial","LXL","Aerial","02_AggregateSize_General",2
"All_Clarity_Model",1,93,0.0659269682468726,0.0659269682468726,0.213872338683202,1.23809512712725,31176.7369751645,6,0.0645161290322581,0.806928975042792,0.969089188764679,0.9,8.4,8.4,0.0887855900566904,0,0.154031606159913,0.0621330734599163,0.181177811664524,0,0.105998751970282,0.0972256162682088,0.0809390654055344,0.0847990015762256,"01_All_General - All - Ground","All","Ground","01_All_General",1
"All_Minimal_Model",1,93,0.126746826463572,0.126746826463572,0.248753178048971,1.70056974960488,27937.6320909022,10,0.10752688172043,0.777085009764403,0.973951746219857,0.8,7.5,7.5,0.369659804808655,0.245052421183247,0,0,0,0.210526315789474,0.153678056497976,0.12294244519838,0.204904075330634,0.165047708356275,"01_All_General - All - Ground","All","Ground","01_All_General",1
"All_ROM_GenB_Model",1,93,0.263239246508891,0.263239246508891,0.356212655899187,1.49773083976305,48966.4648416268,25,0.268817204301075,1.25740834831038,0.947113153731598,0.6,5.6,5.6,1,1,1,1,1,1,1,1,1,1,"01_All_General - All - Ground","All","Ground","01_All_General",1
"All_ROM_Gen_Model",1,93,0.0467015402249287,0.0467015402249287,0.232730007219169,0.982374199542917,35454.7341265608,11,0.118279569892473,0.896753897247689,0.947199343929759,0.4,3.5,3.5,0,0.132482973937399,0.357466442610782,0.249142354493005,0.996788572344145,0.263157894736842,0.371684497223081,0.347176068677066,0.163316472182727,0.349979176725833,"01_All_General - All - Ground","All","Ground","01_All_General",1
"All_Clarity_Model",1,69,0.175738445979037,0.175738445979037,0.42290633119912,2.2144453463363,54338.3020181859,15,0.217391304347826,0.852932878363466,0.849321653369498,1,11.1,11.1,0.775314192030346,0.19390523354449,0.0224974803470246,0.0491163776283299,0.676404482101879,0,0.417030347005935,0.343447553130414,0.330572301973953,0.333624277604748,"01_All_General - All - Aerial","All","Aerial","01_All_General",1
"All_Minimal_Model",1,69,0.118261246420419,0.118261246420419,0.404318039652812,2.42025025262917,52715.2343000419,16,0.231884057971014,0.820800825426293,0.861283167500485,0.9,10,10,0.33982647681261,0.0338614232384762,0,0,0,0.0625,0.0934219750127716,0.0747375800102173,0.124562633350362,0.0872375800102173,"01_All_General - All - Aerial","All","Aerial","01_All_General",1
"All_ROM_GenB_Model",1,69,-0.0734097533919764,0.0734097533919764,0.400385203974093,1.88614818666193,76838.8189293748,21,0.304347826086957,1.04577178670059,0.847207927696351,0.5,5.6,5.6,0,0,0.334379068125889,0.343885860980063,0.795932286324174,0.375,0.282577838612516,0.294839443086025,0.111459689375296,0.301062270890013,"01_All_General - All - Aerial","All","Aerial","01_All_General",1
"All_ROM_Gen_Model",1,69,0.205393268770546,0.205393268770546,0.516530223958096,2.91812718492134,124859.656391232,31,0.449275362318841,1.47500324198723,0.843599201105382,0.6,6.5,6.5,1,1,1,1,1,1,1,1,1,1,"01_All_General - All - Aerial","All","Aerial","01_All_General",1
"All_Clarity_Model",1,17,0.0666146279250798,0.0666146279250798,0.157988064627167,0.483866677563496,1383.07134049811,0,0,0.852626360174709,0.9722499453056,0.7,6,6,0.198802233902587,0.0506252740094739,0,0,0.0315177569348678,0,0.0702363162117321,0.0561890529693857,0.0831425026373536,0.0561890529693857,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"All_Minimal_Model",1,17,0.0897820483433385,0.0897820483433385,0.166263385506631,0.521092989741424,1435.83962710715,1,0.0588235294117647,0.876786111710785,0.972496221081639,0.8,6.3,6.3,0.29613985754612,0.107220601737692,0.0216832417309483,0.0170681031865581,0,0.25,0.10626092525369,0.0884223608402637,0.141681233671587,0.135008740202952,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"All_ROM_Agg_Model",2,17,0.029640508996355,0.029640508996355,0.159573626729503,0.425172842292211,1766.16095191501,0,0,1.02924070898186,0.970088280719883,0.4,3.1,3.1,0.0434559412269024,0.0614690114454274,0.157416986276444,0.124772472314792,0.308162175981395,0,0.142626028732542,0.139055317448992,0.0874473129829244,0.114100822986034,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"All_ROM_Estu_Model",5,17,0.0237540791015215,0.0237540791015215,0.165849910796137,0.4389787301591,1824.41401427967,0,0,1.06732941294939,0.966809556554784,0.3,2.6,2.6,0.0187241805317938,0.104392827795316,0.181354000608161,0.151680941492933,0.727765081936755,0,0.258059022718007,0.236783406472992,0.101490336311757,0.206447218174405,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"All_ROM_GenB_Model",1,17,0.257308470558064,0.257308470558064,0.296804832862042,0.742288905353501,3816.66901301451,4,0.235294117647059,2.26811765829988,0.969401262784355,0.7,5.6,5.6,1,1,1,1,0.396085010497159,1,0.84902125262429,0.879217002099432,1,0.879217002099432,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"All_ROM_Gen_Model",1,17,0.0643453304871816,0.0643453304871816,0.167578332333597,0.473428369566143,2016.81171775935,0,0,1.11892023762347,0.969993444232643,0.4,3.5,3.5,0.189267809441101,0.116213587955545,0.260412961607552,0.188128233498482,0.320299112067714,0,0.221548367767978,0.214864340914079,0.188631453001399,0.177238694214382,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"All_ROM_Size_Model",3,17,0.0412726813212511,0.0412726813212511,0.163340152995718,0.444453484557996,1858.9544440049,0,0,1.06684329766292,0.969607586972133,0.4,3.1,3.1,0.0923283660146492,0.0872284703882621,0.195547155916994,0.151337516360537,0.36968015775543,0,0.186196037518834,0.179224333287174,0.125034664106635,0.148956830015067,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"All_ROM_WC_Model",4,17,0.0248059423969599,0.0248059423969599,0.159536854766042,0.421537094910195,1748.23544220195,0,0,1.02426844308061,0.96964893438046,0.3,2.9,2.9,0.0231435708535206,0.0612175261732992,0.150051138619905,0.121259723131635,0.364388620006531,0,0.149700213913314,0.144012115756978,0.0781374118822418,0.119760171130651,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"Individual_Data_Model",5,17,0.0330153433650956,0.0330153433650956,0.171861619556908,0.48289950986577,1395.77039857183,0,0,0.982007278318807,0.966716926577585,0.8,6.2,6.2,0.0576352651098856,0.145507200576531,0.00521822412025548,0.091403541876565,0.739619634394962,0,0.236995081050408,0.20787677321564,0.0694535632688906,0.189596064840327,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"Individual_Inverse_Data_Model",5,17,0.0192975190774545,0.0192975190774545,0.168752330484679,0.42852791682204,1531.46376916473,0,0,0.966222552468279,0.964682347253395,2.5,21,21,0,0.124242619225821,0.0609765658237103,0.0802521304398189,1,0,0.296304796262383,0.25309426309787,0.0617397283498436,0.237043837009906,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"Inverse_SM_Both_Data_Model",2,17,0.10605672209846,0.10605672209846,0.187935358242388,0.53610397050927,2456.60609588718,2,0.117647058823529,1.32905621322253,0.969464318299173,4.3,37.4,37.4,0.364517693330062,0.255436292387336,0.441130745444463,0.336582678875422,0.388015323655051,0.5,0.362275013704228,0.357136546738467,0.353694910387287,0.389820010963383,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"Inverse_SM_Ground_Data_Model",2,17,0.0494948203091199,0.0494948203091199,0.160246507327687,0.449539726816392,1685.73003323468,0,0,0.991534609110384,0.971036486711689,3.2,27.2,27.2,0.12687357889969,0.066070875050579,0.124366774407543,0.0981343008746577,0.186813148258608,0,0.126031094154105,0.120451735498215,0.105770409452604,0.100824875323284,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"MoR_Clarity_Model",4,17,0.0414395450024056,0.0414395450024056,0.150585679945325,0.429706280411592,1410.67475056453,0,0,0.854508860094922,0.97218670008044,21,Inf,21,0.0930294416589271,0,0.0113426349713273,0.00132992687606471,0.0396117224314197,0,0.0359959497654185,0.0290627451875478,0.0347906922100848,0.0287967598123348,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"MoR_ESTU_Single_Model",5,17,0.0361869373007496,0.0361869373007496,0.15594316942205,0.438768090535119,1448.42152318663,0,0,0.881114814824186,0.969916398182402,18.8,Inf,18.8,0.0709606768857904,0.036640134824034,0.026853322316398,0.0201261955387575,0.330159272589136,0,0.116153351653839,0.0969479204308231,0.0448180446754074,0.0929226813230716,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"SM_Data_Model",2,17,0.0853061576307353,0.0853061576307353,0.166340199657395,0.496144191296055,1743.4577079374,0,0,1.01041241667571,0.971626140335564,0.5,4.3,4.3,0.277334459371121,0.107745937504124,0.148087899454082,0.111470877079914,0.111350754465691,0,0.161129762698754,0.151197985574986,0.177722765443109,0.128903810159003,"05_Individual - Forfar Creek - Ground","Forfar Creek","Ground","05_Individual_Specific",5
"All_Clarity_Model",1,18,0.0627625335288858,0.0627625335288858,0.169230571605495,0.606341760813377,1114.76100075646,1,0.0555555555555556,0.924452882451631,0.977857437193215,1.2,8.6,8.6,0.220056950357669,0.0966871212041808,0.0300581073473622,0.0243912890337744,0.406406383320198,0.333333333333333,0.188302140557353,0.155519970252637,0.115600726303071,0.217308379112549,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"All_Minimal_Model",1,18,0.125611970036735,0.125611970036735,0.203612372826256,0.667031834612336,1567.33098980793,2,0.111111111111111,1.20624241569542,0.978751569765728,1.2,8.9,8.9,0.488538602576269,0.340180210438724,0.294074445902055,0.211168219605221,0.28097831458757,0.666666666666667,0.350942893376154,0.322987958621968,0.374264419639016,0.414087648034257,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"All_ROM_Agg_Model",2,18,0.0307826172769982,0.0307826172769982,0.161748003756437,0.478367761484903,1200.38467604274,0,0,0.927081980472888,0.980394310836424,0.4,3.1,3.1,0.0834444168141588,0.0436953204176024,0.0800085012965002,0.026133918906961,0.0505361561659783,0,0.0644210986735599,0.0567636627202402,0.0690494128427538,0.0515368789388479,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"All_ROM_Estu_Model",5,18,0.0248219207865397,0.0248219207865397,0.167770270993711,0.495865026516205,1235.94869021277,0,0,0.95889187951562,0.977942099836598,0.4,2.8,2.8,0.0579813779859258,0.0863452224510746,0.100755526138245,0.0472182907663265,0.394529988052027,0,0.159903028656818,0.13736608107872,0.0816940421917485,0.127922422925454,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"All_ROM_GenB_Model",1,18,0.245341047826474,0.245341047826474,0.296780490728641,0.836668904600629,2777.41034337445,3,0.166666666666667,2.39634945153344,0.980754565313545,0.7,5.6,5.6,1,1,1,1,0,1,0.75,0.8,1,0.8,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"All_ROM_Gen_Model",1,18,0.0636088816392897,0.0636088816392897,0.171304817285054,0.532515186277735,1380.91667076315,2,0.111111111111111,1.03100604359725,0.980468120777827,0.4,3.5,3.5,0.223672399463644,0.111376999872966,0.185325684033153,0.0950173060911435,0.0401821676321253,0.666666666666667,0.140139312750472,0.131114911418606,0.173458361123254,0.245444783533711,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"All_ROM_Size_Model",3,18,0.0418447813180522,0.0418447813180522,0.164943453988508,0.500437654110771,1264.96734820894,1,0.0555555555555556,0.961188676315341,0.980093449924277,0.4,3.1,3.1,0.130700020744426,0.0663256079789296,0.117684178102061,0.0487406633380117,0.0927406394022606,0.333333333333333,0.101862611556919,0.0912382219131377,0.104903268941805,0.148156755912202,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"All_ROM_WC_Model",4,18,0.0262649758511166,0.0262649758511166,0.161872283463694,0.475329144702266,1187.91955070482,0,0,0.922386060134888,0.980053710586477,0.4,2.9,2.9,0.0641458534292601,0.0445754735443925,0.072736705041871,0.023021349121834,0.0983152359958513,0,0.0699433170028437,0.0605589234266418,0.0604860106718412,0.055954653602275,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"Individual_Data_Model",5,18,0.0236076962834293,0.0236076962834293,0.166063531168118,0.57834207398683,1208.04746959312,1,0.0555555555555556,1.07087495428327,0.973625917144533,0.8,5.7,5.7,0.0527944261392109,0.0742580327781216,0.0844787550588238,0.121443386142597,1,0.333333333333333,0.302882803494039,0.266594920023751,0.0705104046587188,0.308972909461898,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"Individual_Inverse_Data_Model",5,18,0.011248937663667,0.011248937663667,0.165964580124369,0.561844006211057,1183.23210687337,1,0.0555555555555556,1.04266439535707,0.973816353146218,2.5,19.3,19.3,0,0.0735572581104189,0.0700021848847696,0.102744744126741,0.973285818409063,0.333333333333333,0.279211315351063,0.243918001106199,0.0478531476650628,0.290035718947517,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"Inverse_SM_Both_Data_Model",2,18,0.097617537880073,0.097617537880073,0.200736164579954,0.610015073609645,1696.0356313625,2,0.111111111111111,1.3447717367044,0.980562054949698,4.7,37.6,37.6,0.36895135063005,0.319810805512052,0.369157038739128,0.302988810222473,0.0270051711465026,0.666666666666667,0.271231091506933,0.277582635250041,0.352639731627077,0.35031820653888,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"Inverse_SM_Ground_Data_Model",2,18,0.0621904246661387,0.0621904246661387,0.166479702188596,0.56097493837941,1195.86056280777,1,0.0555555555555556,0.929809335203133,0.980207243328502,3.4,27.3,27.3,0.217613002706682,0.0772053701434691,0.0773692635202459,0.0279416757076861,0.0767778086485977,0.333333333333333,0.112241361254749,0.0953814241453361,0.124062545456799,0.156459755670466,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"MoR_Clarity_Model",4,18,0.0736589615621597,0.0736589615621597,0.160099724419013,0.597519260193186,1077.5638190551,1,0.0555555555555556,0.887653852019913,0.979758512591985,21,Inf,21,0.266604559440674,0.0320221499163302,0.00835833945526019,0,0.139725330517707,0.333333333333333,0.111677594832493,0.0893420758659942,0.102328349604088,0.156008742532661,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"MoR_ESTU_Single_Model",5,18,0.0320835338135724,0.0320835338135724,0.155578120965931,0.555495839455725,1063.23616942378,1,0.0555555555555556,0.90912929511195,0.97805686756173,16.9,Inf,16.9,0.0890017016610055,0,0,0.0142344440448832,0.378430480485957,0.333333333333333,0.116858045536741,0.0963333252383692,0.0296672338870018,0.160153103096059,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"SM_Data_Model",2,18,0.0643969305769466,0.0643969305769466,0.171962303822358,0.597856821207099,1169.30333982632,1,0.0555555555555556,0.920146443313547,0.977994292202713,1,7.3,7.3,0.227038804837618,0.116033341961337,0.0618765420774535,0.0215368768253258,0.387208492464364,0.333333333333333,0.198039295335193,0.16273881163322,0.134982896292136,0.225098102934821,"05_Individual - Gluske Creek - Ground","Gluske Creek","Ground","05_Individual_Specific",5
"All_Clarity_Model",1,13,0.0561913935897714,0.0561913935897714,0.22744156861182,0.495849866757577,3058.46449013495,0,0,0.905827074259495,0.924694233704497,0.7,5.9,5.9,0.0647797905023088,0.0779533841314578,0.0178960221485062,0.000965609364215182,0.159183378966024,0,0.0799531439370742,0.0641556370225024,0.0535430655940909,0.0639625151496593,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
"All_Minimal_Model",1,13,0.0769149128198898,0.0769149128198898,0.238741262484113,0.516702434355472,3058.17685947686,1,0.0769230769230769,0.931233072637765,0.924912297675451,0.7,6.2,6.2,0.147278955203749,0.155090108250615,0.017776168342175,0.0444362522709828,0.150567038877105,0.333333333333333,0.117678067668411,0.103029704588926,0.106715077265513,0.160809120801396,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
"All_ROM_Agg_Model",2,13,0.0493777346366102,0.0493777346366102,0.229158910880502,0.590231237774294,3198.22528941848,1,0.0769230769230769,1.01830508747451,0.92805604615873,0.4,3.1,3.1,0.0376549973648896,0.0896767244532942,0.0761334293885984,0.193419827243512,0.0263484163899045,0.333333333333333,0.0574533918991717,0.0846466789680398,0.0678217170689274,0.112629380186004,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
"All_ROM_Estu_Model",5,13,0.0403300211602294,0.0403300211602294,0.239133510272197,0.62195185057602,3392.98958968698,1,0.0769230769230769,1.06956004262357,0.917190053754351,0.4,3.2,3.2,0.00163655879898379,0.157767765694943,0.157290434276341,0.281119031947593,0.455695298179989,0.333333333333333,0.193097514237564,0.21070181777957,0.105564919590089,0.221144678056718,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
"All_ROM_GenB_Model",1,13,0.291115638775278,0.291115638775278,0.362511402264638,0.988409525362859,5415.36263222064,3,0.230769230769231,1.48970309750498,0.928722876883497,0.6,5.6,5.6,1,1,1,1,0,1,0.75,0.8,1,0.8,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
"All_ROM_Gen_Model",1,13,0.086106604350466,0.086106604350466,0.245703729564802,0.650211871955894,3400.27307359629,1,0.0769230769230769,1.08419172102022,0.928210982847819,0.4,3.5,3.5,0.183870562307033,0.202618997834853,0.160325414190077,0.306154397896892,0.0202264183376729,0.333333333333333,0.141760348167409,0.174639158113306,0.182271658110654,0.180074945200594,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
"All_ROM_Size_Model",3,13,0.0619472215724192,0.0619472215724192,0.236323596868367,0.615648347038424,3283.52873426831,1,0.0769230769230769,1.04805825530983,0.927019679724288,0.4,3.1,3.1,0.0876934180315315,0.138586050023744,0.11167881466236,0.244328644722645,0.0672982606802995,0.333333333333333,0.101314135849484,0.129917037624116,0.112652760905879,0.147717975346254,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
"All_ROM_WC_Model",4,13,0.044521482864821,0.044521482864821,0.228464047357961,0.587161319269604,3201.4580523208,1,0.0769230769230769,1.01675520279494,0.926931416072627,0.3,2.8,2.8,0.0183225321448782,0.0849332777330178,0.0774805004601584,0.190767914791623,0.0707858136074214,0.333333333333333,0.062880530986369,0.0884580077474198,0.0602454367793515,0.116971091455762,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
"Individual_Data_Model",5,13,0.0721894348531327,0.0721894348531327,0.262696675361278,0.571835053828228,3455.48576895309,1,0.0769230769230769,1.03094358980817,0.903414687013629,1.2,10.4,10.4,0.128467093147717,0.318620385720997,0.183332181758671,0.215044792090124,1,0.333333333333333,0.407604915156846,0.369092890543502,0.210139886875795,0.392750598792144,"05_Individual - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","05_Individual_Specific",5
